区域,链接,标题,户型,面积,朝向,装修,楼层,楼层类型,总价(万),单价(元/平)
新建区,https://nc.lianjia.com/ershoufang/103127951874.html,蓝海嘉居 九龙湖西 地铁中堡站 户型采光充足 配套齐全,2室2厅,90.9,南,毛坯,中楼层,板楼,50.0,5501
新建区,https://nc.lianjia.com/ershoufang/103128035133.html,近地铁西站旁  精装修小区环境好  生活配套齐全,3室2厅,89.0,南,精装,高楼层,板楼,60.0,6742
新建区,https://nc.lianjia.com/ershoufang/103128494309.html,小区绿化覆盖高，管理严格，治安好， 小区停车位充足,其他,49.0,南,简装,高楼层,板楼,55.0,11225
新建区,https://nc.lianjia.com/ershoufang/103130516740.html,新建城 方正大四房 楼栋地势高 开阔无挡 房东诚心售,4室2厅,139.12,南,毛坯,低楼层,板楼,59.0,4241
新建区,https://nc.lianjia.com/ershoufang/103131867492.html,近地铁 容州港九城  生活配套齐全 采光好 环境优美,3室2厅,110.0,南,毛坯,高楼层,板楼,53.0,4819
新建区,https://nc.lianjia.com/ershoufang/103131394091.html,风雅蓝山户型很好实用率很高诚心出售,2室2厅,102.43,南,毛坯,高楼层,板楼,40.0,3906
新建区,https://nc.lianjia.com/ershoufang/103128163731.html,红谷新城精装大三房，带前后露台，采光无挡诚心出售,3室2厅,139.25,南,精装,中楼层,暂无数据,165.0,11850
新建区,https://nc.lianjia.com/ershoufang/103127670169.html,户型端正，全景视野，生活便利，毛坯四房,4室2厅,140.52,南,毛坯,低楼层,板楼,115.0,8184
新建区,https://nc.lianjia.com/ershoufang/103126471298.html,诚心出售，看房方便，优质大四房,4室2厅,151.0,南,毛坯,高楼层,板塔结合,116.0,7683
新建区,https://nc.lianjia.com/ershoufang/103127818325.html,近万达好房，享受配套齐全的舒适生活圈,3室2厅,122.54,南,精装,高楼层,板楼,145.0,11833
新建区,https://nc.lianjia.com/ershoufang/103128336572.html,房东诚信出售楼层可以视野开阔阳光充足,4室2厅,139.0,南,精装,高楼层,板楼,105.0,7554
新建区,https://nc.lianjia.com/ershoufang/103128671810.html,品牌开发商，动静分离，自持物业，交通方便,3室2厅,99.0,南,精装,低楼层,板楼,150.0,15152
新建区,https://nc.lianjia.com/ershoufang/103128522675.html,此房产权清晰，吾悦广场，单位集资房，住户素质高,3室2厅,125.02,南,毛坯,高楼层,板楼,86.0,6879
新建区,https://nc.lianjia.com/ershoufang/103129101150.html,天兴翰林苑 两房加1户型 得房率高,2室1厅,79.0,南,毛坯,低楼层,板楼,75.0,9494
新建区,https://nc.lianjia.com/ershoufang/103129666587.html,光线充足，楼层一楼，居住环境舒服，交通出行方便。,4室2厅,196.0,南,简装,低楼层,板塔结合,160.0,8164
新建区,https://nc.lianjia.com/ershoufang/103127193632.html,九龙湖西 近地铁 楼层好 户型好 房东诚心出售,4室2厅,136.09,南,毛坯,高楼层,板楼,70.0,5144
新建区,https://nc.lianjia.com/ershoufang/103127473996.html,当代国际精装修三房，小高层得房率高，带地暖冬暖夏凉,3室2厅,92.0,南,精装,低楼层,板楼,80.0,8696
新建区,https://nc.lianjia.com/ershoufang/103127353348.html,房间采光充足 配套设施齐全，视野宽阔，交通方便,2室2厅,98.65,南,简装,高楼层,暂无数据,58.0,5880
新建区,https://nc.lianjia.com/ershoufang/103127274771.html,精装修复式楼，户型方正，光线充足，成熟小区配套齐全,4室2厅,135.0,南,精装,高楼层,板楼,75.0,5556
新建区,https://nc.lianjia.com/ershoufang/103127237440.html,银凯公元九珑 九龙湖西 湖景房 楼下综合体 公园畔,3室2厅,95.89,南,毛坯,高楼层,板楼,68.0,7092
新建区,https://nc.lianjia.com/ershoufang/103127818737.html,视野开阔无遮挡，中间楼层，业主急售，看中可谈,3室2厅,109.28,南,毛坯,高楼层,板楼,70.0,6406
新建区,https://nc.lianjia.com/ershoufang/103128573723.html,九龙湖西，近地铁，港九城小区.,3室2厅,88.65,东,毛坯,高楼层,板楼,45.0,5077
新建区,https://nc.lianjia.com/ershoufang/103129297405.html,房子楼层好，格局方正。采光视野好，交通便利,3室2厅,89.0,南,毛坯,高楼层,板楼,56.0,6293
新建区,https://nc.lianjia.com/ershoufang/103129177867.html,近红谷摊，业主精装自住装修，实木家具,4室2厅,123.0,南,精装,低楼层,板楼,135.0,10976
新建区,https://nc.lianjia.com/ershoufang/103129257687.html,容州港九城 房屋通透 格局好 生活便利 得房率高,3室2厅,109.0,南,毛坯,高楼层,板楼,59.0,5413
新建区,https://nc.lianjia.com/ershoufang/103128251232.html,近地铁西站旁  户型好环境好 生活配套齐全  交通便利,4室2厅,126.79,南,毛坯,高楼层,板楼,101.0,7966
新建区,https://nc.lianjia.com/ershoufang/103128722452.html,容州港九城 近地铁户型好 得房率高生活便利,3室2厅,94.0,南,毛坯,高楼层,板楼,62.0,6596
新建区,https://nc.lianjia.com/ershoufang/103128091780.html,红谷滩旁，楼层好，精装两房，看房方便,2室1厅,88.56,东,精装,高楼层,板楼,106.0,11970
新建区,https://nc.lianjia.com/ershoufang/103128187406.html,九龙湖西 近地铁西站旁  户型方正楼层佳  配套齐全,3室2厅,109.0,南,毛坯,中楼层,板楼,60.0,5505
新建区,https://nc.lianjia.com/ershoufang/103128065516.html,房东诚心出售随时看房，，，，，，，，，，，,4室2厅,168.25,南,精装,低楼层,板楼,146.0,8678
新建区,https://nc.lianjia.com/ershoufang/103129253517.html,户型端正，楼层好，配套齐全，交通生活便利,3室1厅,105.94,南,简装,中楼层,板楼,125.0,11800
新建区,https://nc.lianjia.com/ershoufang/103138203465.html,华润紫云府公寓 1室1厅 南,1室1厅,45.0,南,精装,高楼层,暂无数据,35.0,7778
新建区,https://nc.lianjia.com/ershoufang/103138468917.html,新力城 3室2厅 南 北,3室2厅,114.44,南,精装,高楼层,板楼,75.0,6554
新建区,https://nc.lianjia.com/ershoufang/103139829228.html,新建区+红谷峰尚+经典小户型+交通便利,1室1厅,41.75,南,其他,高楼层,暂无数据,35.5,8503
新建区,https://nc.lianjia.com/ershoufang/103139195767.html,红谷滩万达旁，新小区电梯洋房顶楼带阁楼,3室2厅,128.0,南,毛坯,高楼层,板楼,270.0,21094
新建区,https://nc.lianjia.com/ershoufang/103138457161.html,容州港九城 3室2厅 南,3室2厅,89.0,南,其他,高楼层,板楼,60.0,6742
新建区,https://nc.lianjia.com/ershoufang/103128088011.html,容州港九城 房屋通透 格局好 生活便利 得房率高,4室2厅,127.49,南,毛坯,低楼层,板楼,80.0,6276
新建区,https://nc.lianjia.com/ershoufang/103130069278.html,前后无挡 视野开阔 全天太阳 房东诚心出售,3室2厅,107.5,南,毛坯,低楼层,板楼,64.0,5954
新建区,https://nc.lianjia.com/ershoufang/103129955991.html,多层的房子，自己在住，可以看房，就这个价格,3室2厅,87.69,东,精装,低楼层,板楼,79.0,9010
新建区,https://nc.lianjia.com/ershoufang/103130162908.html,公园、菜场旁的小区 公元九珑 楼层好 可观湖景,3室2厅,95.9,南,精装,低楼层,板楼,58.0,6048
新建区,https://nc.lianjia.com/ershoufang/103130352416.html,诚心出售 城开国际学园 毛坯通透5房 采光充足,5室2厅,158.65,南,毛坯,中楼层,板楼,120.0,7564
新建区,https://nc.lianjia.com/ershoufang/103130820759.html,望城板块  湖景房 小区环境好,3室2厅,98.0,南,简装,低楼层,板楼,65.0,6633
新建区,https://nc.lianjia.com/ershoufang/103131044198.html,红谷新城 大三房 楼层采光好，房东诚心出售，配套.全,3室2厅,93.57,南,精装,中楼层,板楼,128.0,13680
新建区,https://nc.lianjia.com/ershoufang/103131083273.html,洋房中间楼层2期的房子价格可以谈，，，,3室1厅,86.0,南,精装,高楼层,板楼,120.0,13954
新建区,https://nc.lianjia.com/ershoufang/103130785400.html,九龙湖西 近地铁口 户型好  楼层好 诚心出售,4室2厅,127.49,南,毛坯,中楼层,板楼,80.0,6276
新建区,https://nc.lianjia.com/ershoufang/103131061797.html,一梯一户带露台房东诚心出售随时看房，，，，，，，,3室2厅,110.0,南,精装,低楼层,板楼,135.0,12273
新建区,https://nc.lianjia.com/ershoufang/103131093008.html,精致小两房，视野开阔，光线好，看房方便随时可交易,2室2厅,86.0,南,简装,高楼层,板楼,79.8,9280
新建区,https://nc.lianjia.com/ershoufang/103130803588.html,房东诚心出售一梯一户随时看房阳光充足，，，,2室2厅,86.9,南,精装,中楼层,板楼,124.0,14270
新建区,https://nc.lianjia.com/ershoufang/103131467871.html,港九城近地铁端户环境优美 房子是我维护的看房找-小邓,3室2厅,88.0,南,毛坯,中楼层,平房,63.0,7160
新建区,https://nc.lianjia.com/ershoufang/103131177616.html,离地铁近，楼层好，视野宽广，采光充足，交通便利,2室2厅,83.0,南,毛坯,低楼层,板楼,50.0,6025
新建区,https://nc.lianjia.com/ershoufang/103131443405.html,，位置好，采光视野很好，户型方正，立德,3室2厅,109.94,南,精装,高楼层,板楼,140.0,12735
新建区,https://nc.lianjia.com/ershoufang/103131746165.html,红谷新城二期 通透精装三房 采光好 全天太阳,3室2厅,86.46,南,精装,低楼层,板楼,108.0,12492
新建区,https://nc.lianjia.com/ershoufang/103131368308.html,精装大三房 带车位 边户全明 近花海,3室2厅,119.6,南,精装,中楼层,板楼,180.0,15051
新建区,https://nc.lianjia.com/ershoufang/103130490021.html,房东急售  天梯大两房，近立德  南大南航,2室1厅,70.3,南,精装,中楼层,板楼,71.0,10100
新建区,https://nc.lianjia.com/ershoufang/103130497754.html,港九城毛坯房房东诚心出售户型好,3室2厅,89.11,南,毛坯,低楼层,板楼,55.0,6173
新建区,https://nc.lianjia.com/ershoufang/103130358204.html,九龙湖西 近地铁口 楼层好 物业环境好 诚心出售,3室2厅,109.0,东,毛坯,中楼层,板楼,70.0,6423
新建区,https://nc.lianjia.com/ershoufang/103130655642.html,新力钰珑湾小区，四号线地铁口，三房一卫，诚心出售,3室1厅,85.0,南,毛坯,中楼层,塔楼,50.0,5883
新建区,https://nc.lianjia.com/ershoufang/103124059014.html,容州港九城二期，绿化高，楼层视野开阔无遮挡。,3室2厅,119.0,南,毛坯,低楼层,板楼,90.0,7564
新建区,https://nc.lianjia.com/ershoufang/103123445280.html,近地铁 新小区产证在手中间楼层 楼下即学 xiao,3室2厅,89.0,南,毛坯,中楼层,板楼,65.0,7304
新建区,https://nc.lianjia.com/ershoufang/103125995472.html,九龙湖西地铁边上  好楼层诚心卖,2室1厅,83.0,东,毛坯,高楼层,板楼,65.0,7832
新建区,https://nc.lianjia.com/ershoufang/103135386447.html,近地铁口  蓝海嘉居三期瑞园 采光很好，视野开阔,3室2厅,101.0,南,毛坯,高楼层,板楼,65.0,6436
新建区,https://nc.lianjia.com/ershoufang/103134118040.html,地铁口 容州港九城 精装3房 户型很好 房东诚心卖,3室2厅,118.94,南,精装,高楼层,板楼,90.0,7567
新建区,https://nc.lianjia.com/ershoufang/103129078769.html,红谷滩一墙只隔，红谷十二庭精装3房,3室2厅,127.0,南,精装,高楼层,板楼,125.0,9843
新建区,https://nc.lianjia.com/ershoufang/103131225920.html,次新小区，环境优美，户型方正，诚心出售，,4室2厅,125.0,南,精装,中楼层,暂无数据,120.0,9600
新建区,https://nc.lianjia.com/ershoufang/103136812845.html,绿地洋房中上楼层南北通透前后采光好价格实惠诚心出售,4室2厅,137.0,南,其他,高楼层,暂无数据,136.0,9928
新建区,https://nc.lianjia.com/ershoufang/103108401248.html,复式高挑；一楼 1卧+1书+1卫；二楼 1套房+1次卧+2卫,其他,89.89,南,精装,低楼层,板楼,155.0,17244
新建区,https://nc.lianjia.com/ershoufang/103127878975.html,总高6层的小洋房  大两房 适合刚需居住  户型好,2室2厅,89.16,南,毛坯,低楼层,板楼,56.0,6281
新建区,https://nc.lianjia.com/ershoufang/103133485314.html,容州港九城正规二房户型楼层很好有钥匙看房方便,2室2厅,82.74,南,毛坯,中楼层,板楼,49.0,5923
新建区,https://nc.lianjia.com/ershoufang/103133517551.html,近地铁 保利蓝海嘉居 户型端正 视野开阔 小区环境优美,2室2厅,90.0,南,毛坯,中楼层,板楼,37.0,4112
新建区,https://nc.lianjia.com/ershoufang/103132050252.html,保利蓝海嘉居简装房房东诚心出售毛坯价,2室2厅,89.01,南,简装,高楼层,板楼,40.0,4494
新建区,https://nc.lianjia.com/ershoufang/103133148592.html,洋房社区，大四房，物业管理严谨，房东诚心出售,4室2厅,142.26,南,毛坯,中楼层,暂无数据,125.0,8787
新建区,https://nc.lianjia.com/ershoufang/103126596841.html,地铁口 精装修 房东毛坯价卖 随时可以看房,2室1厅,44.5,东,精装,中楼层,板楼,19.8,4450
新建区,https://nc.lianjia.com/ershoufang/103129999756.html,小区绿化覆盖高，管理严格，治安好， 小区停车位充足,2室2厅,79.0,南,精装,中楼层,板塔结合,85.0,10760
新建区,https://nc.lianjia.com/ershoufang/103131460996.html,力德名仕花园低总价2房，中间楼层，诚心卖,2室2厅,93.0,南,简装,中楼层,塔楼,65.0,6990
新建区,https://nc.lianjia.com/ershoufang/103130558945.html,电梯洋房带车位，一楼带花园，通透户型，得房率高,4室2厅,181.35,南,毛坯,低楼层,板楼,181.35,10000
新建区,https://nc.lianjia.com/ershoufang/103130754567.html,央企开发华润置业公司，华润紫云府小区，绿化百分之32,4室2厅,117.0,南,精装,中楼层,板楼,145.0,12394
新建区,https://nc.lianjia.com/ershoufang/103127177930.html,红谷新城别墅端户，全屋地䁔中 央空调带电梯，大院子,其他,166.61,南,精装,中楼层,板楼,350.0,21008
新建区,https://nc.lianjia.com/ershoufang/103112863357.html,前胡快速路  城开国际学园  简装三房  诚心在售,3室2厅,95.0,南,简装,低楼层,板楼,79.0,8316
新建区,https://nc.lianjia.com/ershoufang/103139284031.html,小高层中间楼层双阳台房东诚心出售随时看房价格可以,3室2厅,111.61,南,其他,低楼层,板楼,130.0,11648
新建区,https://nc.lianjia.com/ershoufang/103106196988.html,冬暖夏凉，小高层带电梯，阳光足,3室2厅,94.9,南,毛坯,低楼层,塔楼,79.0,8325
新建区,https://nc.lianjia.com/ershoufang/103136896562.html,：户型端正，楼层好，配套齐全，交通生活便利,3室2厅,112.0,南,其他,高楼层,板楼,168.0,15000
新建区,https://nc.lianjia.com/ershoufang/103137185732.html,小区楼中间位置楼层可以一梯一户房东诚心出售随时看房,3室2厅,110.0,南,其他,高楼层,板楼,135.0,12273
新建区,https://nc.lianjia.com/ershoufang/103132683016.html,城开国际 ，楼梯洋房，诚心出售。,3室2厅,139.82,南,精装,中楼层,板楼,94.0,6723
新建区,https://nc.lianjia.com/ershoufang/103131714962.html,户型正，采光充足 无遮挡 房东诚心,3室2厅,86.0,南,精装,高楼层,板楼,59.0,6861
新建区,https://nc.lianjia.com/ershoufang/103139845930.html,绿地精装3房，全新未入住，房东去上海，诚心出售,3室2厅,100.0,南,其他,中楼层,暂无数据,99.0,9900
新建区,https://nc.lianjia.com/ershoufang/103140284841.html,读书 50米就可以到达出门就是公交车站  随时可以看房,3室2厅,98.95,南,精装,高楼层,暂无数据,46.0,4649
新建区,https://nc.lianjia.com/ershoufang/103132589395.html,小区管理严谨，干净整洁。环境优美，户型板正，带阳台,1室1厅,41.65,南,毛坯,低楼层,板楼,29.0,6963
新建区,https://nc.lianjia.com/ershoufang/103128975834.html,新建城A7地块 正规大四房 房东诚心出售,4室2厅,144.16,东,毛坯,低楼层,板楼,72.0,4995
新建区,https://nc.lianjia.com/ershoufang/103128971538.html,此房满两年，朝南户型 ，楼层好，视野开阔，采光充足,2室2厅,74.17,南,精装,中楼层,板楼,65.0,8764
新建区,https://nc.lianjia.com/ershoufang/103137164769.html,站前路 交通便利 生活配套齐全 小区户型端正 干净整洁,4室1厅,139.97,南,其他,中楼层,板楼,110.0,7859
新建区,https://nc.lianjia.com/ershoufang/103138407451.html,幸福里东区4房，四开间3房朝南，诚心卖,4室2厅,117.0,南,其他,高楼层,暂无数据,94.0,8035
新建区,https://nc.lianjia.com/ershoufang/103137915598.html,楼层好 局通透方正 视野宽阔，采光太阳足，,3室2厅,81.5,南,毛坯,高楼层,板楼,87.0,10675
新建区,https://nc.lianjia.com/ershoufang/103138230034.html,地铁口，经谷滩 高品质单位集资房 主力户型,2室2厅,103.23,南,毛坯,高楼层,平房,65.0,6297
新建区,https://nc.lianjia.com/ershoufang/103140086507.html,近红谷滩万达 精装四房 公摊少 拎包入住,4室2厅,122.5,南,其他,中楼层,板楼,130.0,10613
新建区,https://nc.lianjia.com/ershoufang/103140301895.html,精装修的 中间楼层 光线好  交通方便配套齐全,2室2厅,97.0,南,其他,中楼层,板楼,79.6,8207
新建区,https://nc.lianjia.com/ershoufang/103140315031.html,房东诚心卖，纯毛坯可自由装修，楼层好。,3室2厅,115.0,南,其他,高楼层,塔楼,115.0,10000
新建区,https://nc.lianjia.com/ershoufang/103139930770.html,赣江新区！儒乐湖公园旁名仕公馆通透3房带车位急售,3室2厅,120.41,南,其他,高楼层,暂无数据,95.0,7890
新建区,https://nc.lianjia.com/ershoufang/103139915600.html,房子现在空置中，房东急售。看中价格还有的谈。,3室2厅,87.0,南,其他,中楼层,板楼,73.0,8391
新建区,https://nc.lianjia.com/ershoufang/103140079561.html,离西客站只有两公里，站前路 交通便利 生活配套齐全,1室1厅,43.46,南,其他,高楼层,板楼,30.0,6903
新建区,https://nc.lianjia.com/ershoufang/103138545009.html,新建吾悦广场旁，绿城小高层，园林环境舒适,3室2厅,115.2,南,其他,高楼层,塔楼,78.0,6771
新建区,https://nc.lianjia.com/ershoufang/103137284625.html,鸿海城 3室2厅 南 北,3室2厅,87.51,南,精装,中楼层,板楼,53.0,6057
新建区,https://nc.lianjia.com/ershoufang/103139481292.html,赣江新区万科万创城精装大三居 户型方正南北通透 诚心,3室2厅,109.44,南,精装,中楼层,暂无数据,93.0,8498
新建区,https://nc.lianjia.com/ershoufang/103125111991.html,房子自己住的房子，可以去看大4房的,4室2厅,143.5,南,精装,低楼层,板楼,90.0,6272
新建区,https://nc.lianjia.com/ershoufang/103137810415.html,望城沁园 中间楼层 房东诚心出售,3室2厅,95.7,南,其他,高楼层,板楼,39.0,4076
新建区,https://nc.lianjia.com/ershoufang/103106198797.html,银凯公元九珑带车位 旁边滨江公园  交通便利,其他,188.1,南,毛坯,高楼层,板楼,136.0,7231
新建区,https://nc.lianjia.com/ershoufang/103114526832.html,港九城毛坯房 房东诚心出售户型 好,3室2厅,126.0,南,毛坯,中楼层,平房,60.0,4762
新建区,https://nc.lianjia.com/ershoufang/103128535259.html,户型方正，南北通 交通生活都很方便，融创品质小区,3室2厅,134.8,南,毛坯,中楼层,板楼,145.0,10757
新建区,https://nc.lianjia.com/ershoufang/103128562540.html,大4房.出门立德，麦德龙，出行方便,4室2厅,174.0,南,精装,中楼层,板楼,170.0,9771
新建区,https://nc.lianjia.com/ershoufang/103128513514.html,九龙湖西 近地铁 近菜市场 楼层好 诚心出售,3室2厅,109.28,南,毛坯,高楼层,板楼,63.0,5766
新建区,https://nc.lianjia.com/ershoufang/103128784157.html,九龙湖西港九城 楼层好通透户型 绿化高 生活配套成熟,3室2厅,109.0,南,毛坯,中楼层,板楼,70.0,6423
新建区,https://nc.lianjia.com/ershoufang/103128568521.html,"全小区此房较好,真房源真价格，随时看房",3室2厅,107.0,南,精装,低楼层,板楼,82.0,7664
新建区,https://nc.lianjia.com/ershoufang/103128768642.html,容州港九城 房屋通透 格局好 生活便利 得房率高,3室2厅,136.0,南,毛坯,低楼层,板楼,110.0,8089
新建区,https://nc.lianjia.com/ershoufang/103126956777.html,港九城 近地铁 户型好 采光视野好,3室1厅,94.05,南,毛坯,中楼层,板楼,45.0,4785
新建区,https://nc.lianjia.com/ershoufang/103106205424.html,小区管理严谨干净整洁，采光性通透,2室1厅,60.8,北,毛坯,中楼层,板楼,25.2,4145
新建区,https://nc.lianjia.com/ershoufang/103139918733.html,户型通透方正，采光好，诚心出售.,2室2厅,82.0,南,其他,低楼层,板楼,108.0,13171
新建区,https://nc.lianjia.com/ershoufang/103120590094.html,九龙湖西 容州港九城 通透三房 精装修 诚心出售,3室2厅,107.0,南,简装,中楼层,板楼,64.0,5982
新建区,https://nc.lianjia.com/ershoufang/103111048007.html,钰珑湾三房，南北通透......,3室1厅,102.11,东,毛坯,高楼层,塔楼,65.0,6366
新建区,https://nc.lianjia.com/ershoufang/103112337421.html,新力钰珑湾北区2栋2单元2002号楼,2室2厅,68.65,南,毛坯,中楼层,塔楼,40.0,5827
新建区,https://nc.lianjia.com/ershoufang/103121728221.html,新建区+红谷峰尚+户型方正通透+交通便利,3室1厅,126.0,南,毛坯,低楼层,板楼,140.0,11112
新建区,https://nc.lianjia.com/ershoufang/103122793078.html,近红谷滩万达广场 自带配套 环境好,4室1厅,138.99,南,精装,中楼层,板楼,220.0,15829
新建区,https://nc.lianjia.com/ershoufang/103120821115.html,户型方正 俯瞰红谷滩夜景万达商圈绿地高品质通透楼盘,3室2厅,98.84,南,精装,中楼层,板楼,180.0,18212
新建区,https://nc.lianjia.com/ershoufang/103136824120.html,近红谷滩+红谷峰尚+户型方正+交通便利,2室2厅,86.02,南,其他,高楼层,板楼,88.0,10231
新建区,https://nc.lianjia.com/ershoufang/103134381643.html,欣悦湖旁，一楼带花园的洋房社区，户型端正，通透,3室2厅,105.0,南,毛坯,低楼层,板楼,126.0,12000
新建区,https://nc.lianjia.com/ershoufang/103140202159.html,红谷新城 3室1厅 西南 西北,3室1厅,86.0,西,精装,中楼层,板楼,116.0,13489
新建区,https://nc.lianjia.com/ershoufang/103129105648.html,新力钰珑湾南区地铁口 房东诚心出售 视野好，,2室2厅,67.53,南,毛坯,低楼层,板塔结合,35.0,5183
新建区,https://nc.lianjia.com/ershoufang/103127686704.html,地铁口  人车分流  小区环境好    房东诚心在卖,2室2厅,82.74,东,毛坯,高楼层,板楼,40.0,4835
新建区,https://nc.lianjia.com/ershoufang/103129019142.html,港九城毛坯房房东诚心出售价格可谈户型好,3室2厅,89.0,南,毛坯,高楼层,板楼,50.0,5618
新建区,https://nc.lianjia.com/ershoufang/103129357522.html,业主诚心出售看房提前预约、、、,2室2厅,82.0,南,精装,低楼层,板楼,105.0,12805
新建区,https://nc.lianjia.com/ershoufang/103133351777.html,容州港九城二期全新装修精装三房两卫拎包入住,3室2厅,109.0,南,精装,中楼层,板楼,78.0,7156
新建区,https://nc.lianjia.com/ershoufang/103131213033.html,西街锦宸2+1房，好楼层，拎包入住,3室2厅,89.21,南,精装,高楼层,板楼,75.0,8408
新建区,https://nc.lianjia.com/ershoufang/103135112284.html,港九城装修三房业主诚心出售户型通透,3室1厅,107.0,南,精装,高楼层,板楼,66.0,6169
新建区,https://nc.lianjia.com/ershoufang/103130851100.html,户型采光充足交通便利环境好户型正采光好,4室2厅,136.0,南,毛坯,低楼层,板楼,110.0,8089
新建区,https://nc.lianjia.com/ershoufang/103129742964.html,天兴翰林苑 此房产权清晰  户型方正 通透户型,3室2厅,120.0,南,毛坯,低楼层,板楼,102.0,8500
新建区,https://nc.lianjia.com/ershoufang/103127933480.html,港九城小区配套成熟 入住率高 楼层好房东诚心出售,3室2厅,89.0,南,毛坯,高楼层,板楼,53.0,5956
新建区,https://nc.lianjia.com/ershoufang/103130361124.html,户型采光充足 楼层好 环境优美,2室2厅,81.46,南,精装,低楼层,平房,68.0,8348
新建区,https://nc.lianjia.com/ershoufang/103130132833.html,局通透方正，，视野宽阔，采光太阳足，,5室2厅,86.86,东,精装,高楼层,板楼,134.0,15428
新建区,https://nc.lianjia.com/ershoufang/103133540470.html,新力钰珑湾 地铁口  小端户 诚心出售 含一个车位,3室2厅,86.0,东,毛坯,中楼层,塔楼,50.0,5814
新建区,https://nc.lianjia.com/ershoufang/103134747435.html,港九城毛坯房房东诚心出售户型好,3室2厅,118.0,南,毛坯,低楼层,平房,71.0,6017
新建区,https://nc.lianjia.com/ershoufang/103132156683.html,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,3室2厅,89.08,南,毛坯,高楼层,暂无数据,30.0,3368
新建区,https://nc.lianjia.com/ershoufang/103126622208.html,滨江公园湖景精装电梯洋房   近地铁口  得房率 高,3室2厅,122.52,南,精装,高楼层,板楼,110.0,8979
新建区,https://nc.lianjia.com/ershoufang/103131567934.html,大平层上下两层，客厅有挑空，毛坯房任意装修。,其他,245.05,南,毛坯,高楼层,板楼,195.0,7958
新建区,https://nc.lianjia.com/ershoufang/103130887674.html,花海旁 户型方正 视野开阔 万达旁 绿地高品质楼盘,3室2厅,138.0,南,精装,高楼层,板楼,270.0,19566
新建区,https://nc.lianjia.com/ershoufang/103133505626.html,70年产权的复式公寓 小区旁边滨水湖公园,其他,57.68,北,精装,高楼层,板楼,30.0,5202
新建区,https://nc.lianjia.com/ershoufang/103137766726.html,新建区吾悦广场，红谷世界城经典复式楼,其他,86.01,南,精装,低楼层,板楼,90.0,10464
新建区,https://nc.lianjia.com/ershoufang/103137888497.html,产证在手，随时可以交易 看房方便 随时可以签约,2室1厅,88.1,南,其他,中楼层,板楼,60.0,6811
新建区,https://nc.lianjia.com/ershoufang/103137608027.html,横厅大四房，楼层好，视野开阔，阳光充足,4室2厅,123.0,南,精装,中楼层,板楼,135.0,10976
新建区,https://nc.lianjia.com/ershoufang/103137111244.html,房子户型好，通透，配套成熟，精装修带地暖，车位。,3室2厅,124.39,南,精装,低楼层,暂无数据,110.0,8844
新建区,https://nc.lianjia.com/ershoufang/103138533768.html,近地铁 通透户型 采光无遮挡 拎包入住 产证在手诚卖,3室2厅,107.0,南,精装,中楼层,板楼,68.0,6356
新建区,https://nc.lianjia.com/ershoufang/103138085680.html,精装三房 随时可以看 南北通透 生活便利 采光好,3室2厅,119.06,南,其他,低楼层,板楼,135.0,11339
新建区,https://nc.lianjia.com/ershoufang/103113318663.html,新建区 牌头  世纪万象城  两房出售,2室2厅,79.25,南,简装,高楼层,板楼,90.0,11357
新建区,https://nc.lianjia.com/ershoufang/103113649287.html,通透格局，采光很好，视野开阔，户型很好,2室2厅,82.63,南,毛坯,中楼层,板楼,58.0,7020
新建区,https://nc.lianjia.com/ershoufang/103139595077.html,丽水四房，总价低，拎包入住，随时看房,4室2厅,88.0,南,精装,高楼层,板楼,63.0,7160
新建区,https://nc.lianjia.com/ershoufang/103139198425.html,红谷十二庭通透两房，房东诚心出售,2室2厅,93.0,南,其他,低楼层,板楼,76.0,8173
新建区,https://nc.lianjia.com/ershoufang/103139529032.html,诚心出售，看房方便，格局好...,3室1厅,124.13,南,其他,中楼层,板楼,72.0,5801
新建区,https://nc.lianjia.com/ershoufang/103121264650.html,蓝海嘉居 九龙湖西 地铁中堡站 户型采光充足 配套齐全,4室2厅,254.0,南,毛坯,低楼层,板楼,180.0,7087
新建区,https://nc.lianjia.com/ershoufang/103108640046.html,居家装修南北通透房东诚意出售价格好商量,4室2厅,142.96,南,精装,高楼层,暂无数据,90.0,6296
新建区,https://nc.lianjia.com/ershoufang/103124267119.html,红谷新城 精装三室两厅，房东诚心出售,3室2厅,86.32,南,精装,中楼层,板楼,112.0,12975
新建区,https://nc.lianjia.com/ershoufang/103125556173.html,房东诚心出售，，，视野好，随时可签,4室2厅,132.26,南,精装,中楼层,板楼,106.0,8015
新建区,https://nc.lianjia.com/ershoufang/103125764486.html,红谷新城，配套齐全，，，，，，，，，,3室2厅,109.94,南,简装,低楼层,板楼,120.0,10916
新建区,https://nc.lianjia.com/ershoufang/103125393095.html,离地铁近，通透3房，小区绿化高，环境优美。,3室1厅,118.0,南,毛坯,低楼层,板楼,68.0,5763
新建区,https://nc.lianjia.com/ershoufang/103124953606.html,一楼房源 诚心出售 户型端正 价格可谈,3室2厅,107.0,南,毛坯,低楼层,板楼,52.0,4860
新建区,https://nc.lianjia.com/ershoufang/103125928263.html,保利蓝海嘉居瑞园三期户型好房东诚心出售,3室2厅,110.29,南,精装,低楼层,板楼,98.0,8886
